transaction_id,user_id,amount,merchant_id,actual_location,timestamp,device_type,transactions_last_10min,time_since_last_txn_min,amount_deviation_ratio,device_change_flag,location_change_flag,anomaly_score,risk_level,rule_triggered,final_decision
TXN_00514,USER_020,2437.85,MERCH_29,Hyderabad,24-12-2025 06:04,web,4,1213,0.71,0,0,0.117695077,LOW,NONE,APPROVED
TXN_00559,USER_110,2306.5,MERCH_39,Hyderabad,24-12-2025 06:05,atm,2,1288,1.14,0,0,0.130306033,LOW,NONE,APPROVED
TXN_00617,USER_018,1828.09,MERCH_13,Chennai,24-12-2025 06:11,mobile,4,5,1.08,0,0,0.187406415,LOW,NONE,APPROVED
TXN_00755,USER_067,1366.04,MERCH_34,Hyderabad,24-12-2025 06:15,atm,4,5,0.96,0,0,0.175182907,LOW,NONE,APPROVED
TXN_00554,USER_090,1726.33,MERCH_32,Chennai,24-12-2025 06:18,atm,4,5,0.73,1,0,0.071446698,LOW,NONE,APPROVED
TXN_00609,USER_060,1827.89,MERCH_35,Chennai,24-12-2025 06:18,web,3,5,1.02,0,0,0.189966365,LOW,NONE,APPROVED
TXN_00533,USER_017,2244.03,MERCH_23,Chennai,24-12-2025 06:23,web,2,55,1.16,0,0,0.183833503,LOW,NONE,APPROVED
TXN_00232,USER_086,4268.17,MERCH_30,Bengaluru,24-12-2025 06:24,web,4,132,1.33,0,0,0.136185559,LOW,NONE,APPROVED
TXN_00520,USER_010,1408.15,MERCH_38,Bengaluru,24-12-2025 06:26,atm,2,101,1.28,0,0,0.165463138,LOW,NONE,APPROVED
TXN_00291,USER_008,996.07,MERCH_33,Delhi,24-12-2025 06:28,atm,2,5,0.72,0,0,0.151662297,LOW,NONE,APPROVED
TXN_00824,USER_097,1319.73,MERCH_14,Bengaluru,24-12-2025 06:30,mobile,1,822,1.02,0,0,0.125471616,LOW,NONE,APPROVED
TXN_00925,USER_074,2084.78,MERCH_08,Chennai,24-12-2025 06:32,mobile,3,2757,0.93,0,0,0.094526735,LOW,NONE,APPROVED
TXN_00305,USER_045,1084.09,MERCH_38,Pune,24-12-2025 06:34,mobile,3,3958,1.12,0,0,0.066183363,LOW,NONE,APPROVED
TXN_00680,USER_050,1399.2,MERCH_23,Kolkata,24-12-2025 06:38,atm,4,762,0.78,0,0,0.134774534,LOW,NONE,APPROVED
TXN_00839,USER_104,2960.84,MERCH_24,Kolkata,24-12-2025 06:38,mobile,1,4171,1.27,0,0,0.023127348,LOW,NONE,APPROVED
TXN_00605,USER_010,1081.34,MERCH_33,Bengaluru,24-12-2025 06:43,atm,1,17,0.98,0,0,0.15976351,LOW,NONE,APPROVED
TXN_00347,USER_059,1126.49,MERCH_17,Kolkata,24-12-2025 06:45,atm,4,74,0.65,0,0,0.151528423,LOW,NONE,APPROVED
TXN_00619,USER_003,2056.2,MERCH_30,Hyderabad,24-12-2025 06:46,atm,4,5,0.9,0,0,0.187315587,LOW,NONE,APPROVED
TXN_01109,USER_052,4785.95,MERCH_40,Pune,24-12-2025 06:54,atm,9,0,1.92,1,1,-0.107681575,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH, VELOCITY_ATTACK",FLAGGED
TXN_00301,USER_014,1150.1,MERCH_25,Pune,24-12-2025 06:55,mobile,1,170,0.67,0,0,0.136772372,LOW,NONE,APPROVED
TXN_00906,USER_021,1407.53,MERCH_06,Pune,24-12-2025 06:58,web,1,5,0.93,0,0,0.162302949,LOW,NONE,APPROVED
TXN_00545,USER_103,1345.57,MERCH_10,Kolkata,24-12-2025 07:02,atm,4,4212,0.69,0,0,0.060707092,LOW,NONE,APPROVED
TXN_00250,USER_035,1482.3,MERCH_22,Pune,24-12-2025 07:24,mobile,1,82,0.94,0,0,0.170876371,LOW,NONE,APPROVED
TXN_00694,USER_061,752.35,MERCH_14,Kolkata,24-12-2025 07:24,web,3,1353,0.86,0,0,0.132325391,LOW,NONE,APPROVED
TXN_00732,USER_002,1200.1,MERCH_04,Kolkata,24-12-2025 07:25,atm,3,5,1.1,0,0,0.188489763,LOW,NONE,APPROVED
TXN_00211,USER_117,1217.37,MERCH_34,Pune,24-12-2025 07:28,mobile,2,51,0.75,0,0,0.177356876,LOW,NONE,APPROVED
TXN_00338,USER_053,2031.81,MERCH_21,Hyderabad,24-12-2025 07:30,web,4,5,1.13,0,0,0.196695499,LOW,NONE,APPROVED
TXN_00757,USER_076,3370.6,MERCH_29,Bengaluru,24-12-2025 07:32,mobile,2,5,1.37,0,0,0.168810944,LOW,NONE,APPROVED
TXN_00419,USER_118,1503.21,MERCH_40,Bengaluru,24-12-2025 07:35,atm,3,5,1.15,0,0,0.191383302,LOW,NONE,APPROVED
TXN_00658,USER_019,1930.47,MERCH_27,Bengaluru,24-12-2025 07:35,web,4,5,0.87,0,0,0.192481877,LOW,NONE,APPROVED
TXN_00774,USER_007,3621.22,MERCH_38,Kolkata,24-12-2025 07:44,mobile,1,5,1.11,0,0,0.157723774,LOW,NONE,APPROVED
TXN_00417,USER_063,2052.33,MERCH_23,Kolkata,24-12-2025 07:48,mobile,3,1459,0.74,0,0,0.143264123,LOW,NONE,APPROVED
TXN_00793,USER_057,2609.83,MERCH_38,Pune,24-12-2025 07:49,web,1,5,1.11,0,0,0.177831838,LOW,NONE,APPROVED
TXN_00304,USER_088,707.02,MERCH_33,Mumbai,24-12-2025 07:52,mobile,3,4099,0.64,0,0,0.048583818,LOW,NONE,APPROVED
TXN_00506,USER_029,1136.3,MERCH_25,Chennai,24-12-2025 07:56,web,4,5,0.98,0,0,0.182743646,LOW,NONE,APPROVED
TXN_00698,USER_106,1072.24,MERCH_27,Bengaluru,24-12-2025 07:57,atm,2,3798,0.64,0,0,0.050965466,LOW,NONE,APPROVED
TXN_00359,USER_118,1682.37,MERCH_05,Bengaluru,24-12-2025 08:00,atm,2,5,1.28,0,0,0.191511532,LOW,NONE,APPROVED
TXN_00714,USER_009,1576.92,MERCH_32,Chennai,24-12-2025 08:04,atm,2,3829,0.99,0,0,0.086167681,LOW,NONE,APPROVED
TXN_00316,USER_112,1564.82,MERCH_39,Kolkata,24-12-2025 08:08,mobile,1,2302,0.76,0,0,0.094954887,LOW,NONE,APPROVED
TXN_00302,USER_006,2159.01,MERCH_11,Delhi,24-12-2025 08:10,atm,4,1352,0.87,0,0,0.153329901,LOW,NONE,APPROVED
TXN_00402,USER_021,1658.61,MERCH_29,Pune,24-12-2025 08:12,web,2,1262,1.1,0,0,0.151437959,LOW,NONE,APPROVED
TXN_00329,USER_040,2119.2,MERCH_23,Delhi,24-12-2025 08:13,atm,4,1127,0.61,0,0,0.134899641,LOW,NONE,APPROVED
TXN_00835,USER_004,1948.54,MERCH_17,Bengaluru,24-12-2025 08:13,web,4,4086,1.07,0,0,0.086128322,LOW,NONE,APPROVED
TXN_00853,USER_106,2178.71,MERCH_34,Bengaluru,24-12-2025 08:23,atm,1,4435,1.3,0,0,0.033236734,LOW,NONE,APPROVED
TXN_01011,USER_103,1600.49,MERCH_11,Kolkata,24-12-2025 08:35,atm,4,5,0.82,0,0,0.193121746,LOW,NONE,APPROVED
TXN_00604,USER_116,3465.41,MERCH_14,Kolkata,24-12-2025 08:54,mobile,3,5,1.34,0,0,0.182794259,LOW,NONE,APPROVED
TXN_00722,USER_093,886.82,MERCH_02,Delhi,24-12-2025 08:57,atm,4,2922,0.84,0,0,0.099052774,LOW,NONE,APPROVED
TXN_00505,USER_099,1616.98,MERCH_09,Mumbai,24-12-2025 08:58,atm,1,5,0.99,0,0,0.184179254,LOW,NONE,APPROVED
TXN_01015,USER_051,1644.08,MERCH_14,Kolkata,24-12-2025 09:00,web,2,5,1.1,0,0,0.198284419,LOW,NONE,APPROVED
TXN_00286,USER_060,1837.9,MERCH_06,Chennai,24-12-2025 09:01,web,1,133,1.03,0,0,0.190501509,LOW,NONE,APPROVED
TXN_00875,USER_105,3232.16,MERCH_09,Chennai,24-12-2025 09:01,web,3,5,1.24,0,0,0.194363049,LOW,NONE,APPROVED
TXN_00261,USER_021,2090.54,MERCH_21,Pune,24-12-2025 09:06,web,2,138,1.38,0,0,0.183487396,LOW,NONE,APPROVED
TXN_00473,USER_007,3017.63,MERCH_37,Kolkata,24-12-2025 09:06,mobile,1,3888,0.92,0,0,0.065703818,LOW,NONE,APPROVED
TXN_00299,USER_109,1503.71,MERCH_06,Chennai,24-12-2025 09:10,mobile,1,4392,1.02,0,0,0.053466711,LOW,NONE,APPROVED
TXN_00492,USER_106,1199.5,MERCH_16,Bengaluru,24-12-2025 09:17,atm,1,1495,0.71,0,0,0.115407753,LOW,NONE,APPROVED
TXN_00209,USER_034,3371.38,MERCH_39,Mumbai,24-12-2025 09:18,mobile,2,144,1.19,0,0,0.186961371,LOW,NONE,APPROVED
TXN_00606,USER_098,3285.76,MERCH_30,Chennai,24-12-2025 09:21,atm,3,2434,1.29,0,0,0.107387499,LOW,NONE,APPROVED
TXN_00292,USER_039,2156.55,MERCH_33,Delhi,24-12-2025 09:24,web,4,5,0.96,0,0,0.200496437,LOW,NONE,APPROVED
TXN_00337,USER_026,631.82,MERCH_31,Kolkata,24-12-2025 09:27,mobile,2,2727,0.63,0,0,0.072039493,LOW,NONE,APPROVED
TXN_00962,USER_031,1515.15,MERCH_37,Chennai,24-12-2025 09:31,atm,4,3757,0.68,0,0,0.088515602,LOW,NONE,APPROVED
TXN_00791,USER_032,2461.41,MERCH_32,Mumbai,24-12-2025 09:41,mobile,4,2861,0.85,0,0,0.115643306,LOW,NONE,APPROVED
TXN_00704,USER_018,1874.86,MERCH_19,Chennai,24-12-2025 09:43,mobile,3,5,1.11,0,0,0.206012942,LOW,NONE,APPROVED
TXN_00607,USER_104,1793.11,MERCH_10,Kolkata,24-12-2025 09:45,mobile,4,1177,0.77,0,0,0.156004174,LOW,NONE,APPROVED
TXN_00466,USER_089,1278.25,MERCH_25,Bengaluru,24-12-2025 09:54,web,2,5,0.68,0,0,0.183635175,LOW,NONE,APPROVED
TXN_00575,USER_018,2095.17,MERCH_23,Chennai,24-12-2025 09:54,mobile,4,1239,1.24,0,0,0.15224946,LOW,NONE,APPROVED
TXN_00844,USER_060,1994.02,MERCH_40,Chennai,24-12-2025 09:56,web,1,3058,1.11,0,0,0.091869083,LOW,NONE,APPROVED
TXN_00293,USER_072,2722.37,MERCH_16,Chennai,24-12-2025 09:57,mobile,1,5,1.06,1,0,0.090491868,LOW,NONE,APPROVED
TXN_00573,USER_087,2139.88,MERCH_17,Mumbai,24-12-2025 09:57,atm,1,118,1.22,0,0,0.187002152,LOW,NONE,APPROVED
TXN_00461,USER_067,1120.51,MERCH_10,Hyderabad,24-12-2025 09:58,atm,1,5,0.79,0,0,0.173485139,LOW,NONE,APPROVED
TXN_00307,USER_118,1810.68,MERCH_25,Bengaluru,24-12-2025 10:00,atm,2,2838,1.38,0,0,0.094081167,LOW,NONE,APPROVED
TXN_00635,USER_005,825.62,MERCH_13,Bengaluru,24-12-2025 10:00,mobile,1,5,0.76,0,0,0.168537408,LOW,NONE,APPROVED
TXN_00306,USER_019,1508.09,MERCH_32,Bengaluru,24-12-2025 10:05,web,2,88,0.68,0,0,0.185786287,LOW,NONE,APPROVED
TXN_00806,USER_045,943.45,MERCH_27,Pune,24-12-2025 10:06,mobile,2,1156,0.98,0,0,0.150995769,LOW,NONE,APPROVED
TXN_00321,USER_019,1985.08,MERCH_21,Bengaluru,24-12-2025 10:09,web,1,5,0.89,0,0,0.188528429,LOW,NONE,APPROVED
TXN_00201,USER_027,1300.28,MERCH_09,Mumbai,24-12-2025 10:13,web,4,172,0.79,0,0,0.186278963,LOW,NONE,APPROVED
TXN_00400,USER_049,558.79,MERCH_01,Mumbai,24-12-2025 10:21,atm,2,2976,0.69,0,0,0.069371471,LOW,NONE,APPROVED
TXN_00530,USER_076,2683.24,MERCH_30,Bengaluru,24-12-2025 10:25,mobile,3,3998,1.09,0,0,0.093284782,LOW,NONE,APPROVED
TXN_01127,USER_053,2269.55,MERCH_17,Hyderabad,24-12-2025 10:26,mobile,5,4,1.26,1,0,0.092352952,HIGH,RAPID_TXN_BURST,FLAGGED
TXN_00949,USER_009,1216.45,MERCH_23,Chennai,24-12-2025 10:32,atm,4,4115,0.76,0,0,0.089322175,LOW,NONE,APPROVED
TXN_01003,USER_103,1212.28,MERCH_16,Kolkata,24-12-2025 10:33,atm,4,3996,0.62,0,0,0.084681934,LOW,NONE,APPROVED
TXN_00918,USER_072,1869.1,MERCH_28,Chennai,24-12-2025 11:09,atm,1,5,0.73,0,0,0.181903452,LOW,NONE,APPROVED
TXN_00937,USER_119,1975.94,MERCH_33,Chennai,24-12-2025 11:14,mobile,1,5,1.27,0,0,0.185481308,LOW,NONE,APPROVED
TXN_00424,USER_067,923.74,MERCH_32,Hyderabad,24-12-2025 11:15,atm,2,4160,0.65,0,0,0.060144452,LOW,NONE,APPROVED
TXN_00737,USER_013,3402.53,MERCH_15,Mumbai,24-12-2025 11:17,mobile,4,2845,1.02,0,0,0.108516882,LOW,NONE,APPROVED
TXN_00488,USER_101,2253.48,MERCH_12,Pune,24-12-2025 11:20,mobile,2,1128,0.72,0,0,0.145541294,LOW,NONE,APPROVED
TXN_00645,USER_039,2974.39,MERCH_06,Delhi,24-12-2025 11:21,web,3,1681,1.32,0,0,0.136858374,LOW,NONE,APPROVED
TXN_01090,USER_027,1097.23,MERCH_12,Mumbai,24-12-2025 11:22,atm,4,4001,0.66,1,0,-0.031108613,LOW,NONE,APPROVED
TXN_01019,USER_108,3845.03,MERCH_33,Mumbai,24-12-2025 11:27,mobile,3,1327,1.15,0,0,0.139436992,LOW,NONE,APPROVED
TXN_00431,USER_031,2570.08,MERCH_18,Chennai,24-12-2025 11:36,atm,2,4330,1.16,0,0,0.072065098,LOW,NONE,APPROVED
TXN_00244,USER_004,2400.41,MERCH_24,Bengaluru,24-12-2025 11:41,mobile,3,168,1.32,1,0,0.09954711,LOW,NONE,APPROVED
TXN_00436,USER_039,1811.81,MERCH_04,Delhi,24-12-2025 11:44,web,3,140,0.8,0,0,0.204661214,LOW,NONE,APPROVED
TXN_01121,USER_037,4378.75,MERCH_15,Hyderabad,24-12-2025 11:51,mobile,6,3,1.31,1,1,-0.055135286,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00309,USER_044,996.19,MERCH_14,Pune,24-12-2025 11:56,mobile,4,95,0.72,0,0,0.179841967,LOW,NONE,APPROVED
TXN_00972,USER_012,1743.05,MERCH_03,Kolkata,24-12-2025 12:06,atm,1,1213,1.06,0,0,0.146484345,LOW,NONE,APPROVED
TXN_00382,USER_057,2927.18,MERCH_14,Pune,24-12-2025 12:09,web,1,5,1.24,0,0,0.180490038,LOW,NONE,APPROVED
TXN_00751,USER_082,854.44,MERCH_40,Hyderabad,24-12-2025 12:15,atm,4,3197,0.79,0,0,0.111430062,LOW,NONE,APPROVED
TXN_00865,USER_073,3715.28,MERCH_19,Pune,24-12-2025 12:22,mobile,4,4094,1.35,0,0,0.061030741,LOW,NONE,APPROVED
TXN_01031,USER_047,1983.08,MERCH_03,Kolkata,24-12-2025 12:22,atm,4,2601,0.94,0,0,0.139195194,LOW,NONE,APPROVED
TXN_00343,USER_018,2274.93,MERCH_20,Chennai,24-12-2025 12:24,web,1,5,1.35,1,0,0.088517641,LOW,NONE,APPROVED
TXN_00597,USER_069,3416.12,MERCH_15,Mumbai,24-12-2025 12:32,mobile,2,5,1.08,0,0,0.19341734,LOW,NONE,APPROVED
TXN_00327,USER_077,675.33,MERCH_21,Chennai,24-12-2025 12:38,mobile,3,5,0.72,1,0,0.078232636,LOW,NONE,APPROVED
TXN_01045,USER_076,1624.43,MERCH_25,Bengaluru,24-12-2025 12:40,mobile,3,2807,0.66,0,0,0.1155041,LOW,NONE,APPROVED
TXN_00858,USER_009,2011.21,MERCH_37,Chennai,24-12-2025 12:41,atm,4,5,1.26,0,0,0.2016735,LOW,NONE,APPROVED
TXN_01119,USER_028,6961.63,MERCH_37,Delhi,24-12-2025 12:41,web,3,1,2.18,1,1,-0.072578668,MEDIUM,GEO_MISMATCH,FLAGGED
TXN_01033,USER_111,1112.08,MERCH_18,Chennai,24-12-2025 12:42,atm,4,4651,1.38,0,0,0.033682095,LOW,NONE,APPROVED
TXN_01111,USER_032,6654.01,MERCH_32,Delhi,24-12-2025 12:42,atm,7,9,2.31,1,1,-0.090437297,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH",FLAGGED
TXN_00218,USER_001,2892.65,MERCH_16,Pune,24-12-2025 12:44,mobile,1,117,1.18,0,0,0.181754555,LOW,NONE,APPROVED
TXN_00798,USER_115,2936.73,MERCH_36,Mumbai,24-12-2025 12:47,web,2,5,1.25,0,0,0.197228678,LOW,NONE,APPROVED
TXN_01022,USER_066,2650.81,MERCH_06,Kolkata,24-12-2025 12:49,atm,2,5,1.38,0,0,0.19095374,LOW,NONE,APPROVED
TXN_00576,USER_067,1032.03,MERCH_19,Hyderabad,24-12-2025 12:50,atm,3,172,0.72,0,0,0.184720836,LOW,NONE,APPROVED
TXN_01176,USER_030,1380.35,MERCH_28,Delhi,24-12-2025 12:55,mobile,9,2,0.93,1,1,-0.077607412,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH, VELOCITY_ATTACK",FLAGGED
TXN_01153,USER_088,1224.79,MERCH_05,Bengaluru,24-12-2025 12:57,web,7,3,1.1,1,1,-0.055955107,HIGH,"RAPID_TXN_BURST, GEO_MISMATCH, VELOCITY_ATTACK",FLAGGED
TXN_00284,USER_089,1451.82,MERCH_05,Bengaluru,24-12-2025 13:02,web,4,5,0.77,0,0,0.190794103,LOW,NONE,APPROVED
TXN_00991,USER_057,1518.36,MERCH_26,Pune,24-12-2025 13:16,web,4,2802,0.64,0,0,0.108212497,LOW,NONE,APPROVED
TXN_00832,USER_093,738.68,MERCH_18,Delhi,24-12-2025 13:18,atm,1,1491,0.7,0,0,0.093668256,LOW,NONE,APPROVED
TXN_00963,USER_102,2223.5,MERCH_08,Kolkata,24-12-2025 13:20,web,3,1867,0.71,1,0,0.022491731,LOW,NONE,APPROVED
TXN_00360,USER_046,3564.68,MERCH_13,Pune,24-12-2025 13:24,atm,4,5,1.23,1,0,0.08986317,LOW,NONE,APPROVED
TXN_00486,USER_090,2581.44,MERCH_04,Chennai,24-12-2025 13:24,atm,4,3197,1.1,1,0,0.011785307,LOW,NONE,APPROVED
TXN_00217,USER_035,1077.75,MERCH_27,Pune,24-12-2025 13:27,mobile,3,117,0.68,0,0,0.183061612,LOW,NONE,APPROVED
TXN_00437,USER_089,2445.56,MERCH_30,Bengaluru,24-12-2025 13:31,web,3,29,1.3,0,0,0.200362223,LOW,NONE,APPROVED
TXN_00330,USER_003,2808.21,MERCH_27,Hyderabad,24-12-2025 13:36,atm,1,3199,1.23,0,0,0.096675104,LOW,NONE,APPROVED
TXN_00979,USER_099,1580.39,MERCH_32,Mumbai,24-12-2025 13:47,atm,2,5,0.97,0,0,0.199321709,LOW,NONE,APPROVED
TXN_00608,USER_048,3556.76,MERCH_03,Chennai,24-12-2025 13:49,web,4,4039,1.12,0,0,0.073969358,LOW,NONE,APPROVED
TXN_00990,USER_033,2540.76,MERCH_01,Delhi,24-12-2025 13:56,atm,1,5,0.8,0,0,0.179225167,LOW,NONE,APPROVED
TXN_01004,USER_028,2362.1,MERCH_30,Mumbai,24-12-2025 13:59,mobile,4,4506,0.74,0,0,0.058598167,LOW,NONE,APPROVED
TXN_00204,USER_081,3497.19,MERCH_09,Hyderabad,24-12-2025 14:02,mobile,4,114,1.17,0,0,0.185570972,LOW,NONE,APPROVED
TXN_00212,USER_051,1431.95,MERCH_22,Kolkata,24-12-2025 14:06,web,3,160,0.96,0,0,0.200454021,LOW,NONE,APPROVED
TXN_00279,USER_050,1400.92,MERCH_19,Kolkata,24-12-2025 14:15,atm,2,168,0.78,0,0,0.187710353,LOW,NONE,APPROVED
TXN_01071,USER_013,4510.68,MERCH_30,Mumbai,24-12-2025 14:19,mobile,3,3325,1.35,0,0,0.072155353,LOW,NONE,APPROVED
TXN_01118,USER_072,3486.48,MERCH_08,Chennai,24-12-2025 14:20,web,9,3,1.36,1,0,-0.002603063,HIGH,"RAPID_TXN_BURST, VELOCITY_ATTACK",FLAGGED
TXN_00871,USER_100,1641.27,MERCH_19,Chennai,24-12-2025 14:21,atm,3,4540,0.95,0,0,0.071984498,LOW,NONE,APPROVED
TXN_00358,USER_079,2666.63,MERCH_40,Chennai,24-12-2025 14:22,web,3,3205,1.29,0,0,0.113737882,LOW,NONE,APPROVED
TXN_00285,USER_028,3970.9,MERCH_36,Mumbai,24-12-2025 14:23,mobile,1,86,1.25,0,0,0.151862789,LOW,NONE,APPROVED
TXN_00611,USER_074,1404.82,MERCH_01,Chennai,24-12-2025 14:23,mobile,3,4578,0.63,0,0,0.047767722,LOW,NONE,APPROVED
TXN_00935,USER_068,3087.05,MERCH_27,Mumbai,24-12-2025 14:29,web,4,5,1.05,0,0,0.191059189,LOW,NONE,APPROVED
TXN_00350,USER_036,2375.77,MERCH_29,Mumbai,24-12-2025 14:38,web,4,1448,0.77,0,0,0.142229489,LOW,NONE,APPROVED
TXN_00531,USER_019,2258.04,MERCH_23,Bengaluru,24-12-2025 14:38,web,4,2658,1.01,0,0,0.123730648,LOW,NONE,APPROVED
TXN_00656,USER_018,1083.23,MERCH_38,Chennai,24-12-2025 14:38,web,4,507,0.64,1,0,0.06163743,LOW,NONE,APPROVED
TXN_00253,USER_016,2032.62,MERCH_40,Chennai,24-12-2025 14:52,mobile,1,2711,1.11,1,0,-0.005563675,LOW,NONE,APPROVED
TXN_00487,USER_079,2731.88,MERCH_02,Chennai,24-12-2025 14:54,web,2,32,1.33,0,0,0.188799756,LOW,NONE,APPROVED
TXN_00927,USER_065,4264.76,MERCH_33,Delhi,24-12-2025 14:56,mobile,1,1491,1.39,0,0,0.083632881,LOW,NONE,APPROVED
TXN_00197,USER_047,2555.62,MERCH_01,Kolkata,24-12-2025 15:00,atm,4,147,1.21,0,0,0.188708194,LOW,NONE,APPROVED
TXN_00434,USER_108,3948.51,MERCH_26,Mumbai,24-12-2025 15:06,mobile,1,5,1.18,0,0,0.144435009,LOW,NONE,APPROVED
TXN_00969,USER_008,1155.67,MERCH_02,Delhi,24-12-2025 15:22,atm,1,1786,0.84,0,0,0.112713631,LOW,NONE,APPROVED
TXN_00705,USER_036,2911.38,MERCH_01,Mumbai,24-12-2025 15:23,web,1,1256,0.94,0,0,0.126072377,LOW,NONE,APPROVED
TXN_01079,USER_006,2909.57,MERCH_01,Delhi,24-12-2025 15:24,atm,3,1414,1.17,0,0,0.143220171,LOW,NONE,APPROVED
TXN_00649,USER_111,607,MERCH_30,Chennai,24-12-2025 15:28,atm,1,5,0.75,0,0,0.145412062,LOW,NONE,APPROVED
TXN_00610,USER_109,1345.17,MERCH_06,Chennai,24-12-2025 15:35,mobile,2,5,0.92,0,0,0.183028244,LOW,NONE,APPROVED
TXN_01081,USER_117,1445.41,MERCH_34,Pune,24-12-2025 15:43,mobile,3,4567,0.89,0,0,0.056302809,LOW,NONE,APPROVED
TXN_00750,USER_079,1266.54,MERCH_03,Chennai,24-12-2025 15:47,web,2,4168,0.61,0,0,0.039570716,LOW,NONE,APPROVED
TXN_00188,USER_008,1795.89,MERCH_04,Delhi,24-12-2025 15:53,atm,1,159,1.3,0,0,0.176550108,LOW,NONE,APPROVED
TXN_00809,USER_038,2854.47,MERCH_37,Delhi,24-12-2025 15:54,atm,4,5,1.18,0,0,0.182287392,LOW,NONE,APPROVED
TXN_00825,USER_021,1806.37,MERCH_38,Pune,24-12-2025 15:59,web,3,1515,1.19,0,0,0.150433497,LOW,NONE,APPROVED
TXN_00335,USER_108,2239.09,MERCH_02,Mumbai,24-12-2025 16:06,mobile,3,85,0.67,0,0,0.178362729,LOW,NONE,APPROVED
TXN_00314,USER_004,2248.12,MERCH_18,Bengaluru,24-12-2025 16:09,web,3,3437,1.24,0,0,0.108869519,LOW,NONE,APPROVED
TXN_00420,USER_115,1507.92,MERCH_38,Mumbai,24-12-2025 16:11,web,2,2822,0.64,0,0,0.079267001,LOW,NONE,APPROVED
TXN_00822,USER_009,966.61,MERCH_08,Chennai,24-12-2025 16:11,atm,1,487,0.61,0,0,0.123136213,LOW,NONE,APPROVED
TXN_00501,USER_070,1900.69,MERCH_36,Pune,24-12-2025 16:14,mobile,1,3075,1.36,0,0,0.072001951,LOW,NONE,APPROVED
TXN_00771,USER_003,1508.56,MERCH_20,Hyderabad,24-12-2025 16:26,web,2,2888,0.66,1,0,-0.017415858,LOW,NONE,APPROVED
TXN_00457,USER_109,1805.67,MERCH_29,Chennai,24-12-2025 16:27,mobile,2,437,1.23,0,0,0.163849558,LOW,NONE,APPROVED
TXN_00219,USER_039,1675.69,MERCH_04,Delhi,24-12-2025 16:32,web,1,162,0.74,0,0,0.17266528,LOW,NONE,APPROVED
TXN_00227,USER_005,1035.71,MERCH_07,Bengaluru,24-12-2025 16:47,mobile,2,149,0.95,0,0,0.17990633,LOW,NONE,APPROVED
TXN_00728,USER_075,1386.71,MERCH_12,Chennai,24-12-2025 16:47,mobile,3,5,0.95,0,0,0.191099983,LOW,NONE,APPROVED
TXN_00780,USER_002,1505.14,MERCH_02,Kolkata,24-12-2025 16:50,atm,1,565,1.38,0,0,0.12282667,LOW,NONE,APPROVED
TXN_00805,USER_090,1864.21,MERCH_31,Chennai,24-12-2025 16:53,web,4,5,0.79,0,0,0.183928313,LOW,NONE,APPROVED
TXN_00833,USER_092,2385.48,MERCH_37,Mumbai,24-12-2025 16:53,atm,4,4357,0.9,0,0,0.058489028,LOW,NONE,APPROVED
TXN_00551,USER_028,2354.2,MERCH_31,Mumbai,24-12-2025 16:57,mobile,1,154,0.74,0,0,0.171659909,LOW,NONE,APPROVED
TXN_00549,USER_111,655.67,MERCH_11,Chennai,24-12-2025 17:00,atm,4,4771,0.82,0,0,0.01549246,LOW,NONE,APPROVED
TXN_00602,USER_103,1470.76,MERCH_09,Kolkata,24-12-2025 17:09,atm,4,607,0.75,0,0,0.141395817,LOW,NONE,APPROVED
TXN_00886,USER_103,1803,MERCH_05,Kolkata,24-12-2025 17:16,atm,4,1660,0.92,0,0,0.128402079,LOW,NONE,APPROVED
TXN_00582,USER_055,3725.17,MERCH_08,Kolkata,24-12-2025 17:19,web,4,5,1.12,0,0,0.159460522,LOW,NONE,APPROVED
TXN_00786,USER_065,2149.39,MERCH_16,Delhi,24-12-2025 17:24,mobile,2,2006,0.7,0,0,0.096723838,LOW,NONE,APPROVED
TXN_00943,USER_055,2091.03,MERCH_10,Kolkata,24-12-2025 17:25,web,3,2105,0.63,0,0,0.095513862,LOW,NONE,APPROVED
TXN_00840,USER_050,1939.75,MERCH_22,Kolkata,24-12-2025 17:30,atm,2,5,1.08,0,0,0.187611246,LOW,NONE,APPROVED
TXN_00518,USER_026,1134.93,MERCH_05,Kolkata,24-12-2025 17:44,atm,2,497,1.14,1,0,0.066617095,LOW,NONE,APPROVED
TXN_00618,USER_087,2416.21,MERCH_32,Mumbai,24-12-2025 17:45,atm,2,468,1.38,0,0,0.14186921,LOW,NONE,APPROVED
TXN_00622,USER_046,3133.1,MERCH_19,Pune,24-12-2025 17:46,web,4,4629,1.08,0,0,0.027784886,LOW,NONE,APPROVED
TXN_00570,USER_070,1666.09,MERCH_03,Pune,24-12-2025 17:58,atm,2,104,1.19,1,0,0.093747766,LOW,NONE,APPROVED
TXN_00836,USER_102,3442.8,MERCH_37,Kolkata,24-12-2025 17:59,atm,1,5,1.09,0,0,0.15672164,LOW,NONE,APPROVED
TXN_00802,USER_080,1612.22,MERCH_06,Kolkata,24-12-2025 18:02,mobile,1,722,0.96,0,0,0.12902758,LOW,NONE,APPROVED
