transaction_id,user_id,amount,merchant_id,actual_location,timestamp,device_type,transactions_last_10min,avg_amount_user,time_since_last_txn_min,amount_deviation_ratio,device_change_flag,location_change_flag
TXN_00690,USER_079,766.87,MERCH_02,Hyderabad,20-12-2025 15:18,web,3,860.92,125,0.89,0,0
TXN_00691,USER_045,1011.13,MERCH_17,Chennai,23-12-2025 11:14,web,4,1459.06,86,0.69,0,0
TXN_00692,USER_050,967.61,MERCH_25,Hyderabad,23-12-2025 21:39,web,3,1577.43,147,0.61,0,0
TXN_00693,USER_009,1183.34,MERCH_19,Delhi,23-12-2025 12:07,web,3,901.24,163,1.31,0,0
TXN_00694,USER_106,1138.88,MERCH_04,Pune,22-12-2025 16:43,atm,1,1509.42,179,0.75,0,0
TXN_00695,USER_095,1002.53,MERCH_17,Delhi,25-12-2025 00:39,web,2,1551.74,40,0.65,0,0
TXN_00696,USER_016,1708.99,MERCH_10,Mumbai,20-12-2025 13:50,mobile,1,1402.75,30,1.22,0,0
TXN_00697,USER_056,1988.28,MERCH_12,Delhi,23-12-2025 11:23,web,4,2120.2,13,0.94,0,0
TXN_00698,USER_077,1288.01,MERCH_02,Pune,23-12-2025 10:41,web,2,1841.64,80,0.7,1,0
TXN_00699,USER_042,1174.23,MERCH_12,Chennai,21-12-2025 16:25,atm,4,1609.37,164,0.73,0,0
TXN_00700,USER_026,993.39,MERCH_28,Chennai,24-12-2025 16:35,mobile,2,1118.04,175,0.89,0,0
TXN_00701,USER_042,2220.43,MERCH_12,Chennai,21-12-2025 17:32,atm,4,1609.37,67,1.38,0,0
TXN_00702,USER_022,885.43,MERCH_40,Chennai,20-12-2025 15:17,mobile,1,925.77,41,0.96,0,0
TXN_00703,USER_088,3030.73,MERCH_02,Pune,20-12-2025 13:37,mobile,1,3152.84,115,0.96,0,0
TXN_00704,USER_077,2371.17,MERCH_36,Pune,23-12-2025 13:33,web,2,1841.64,172,1.29,0,0
TXN_00705,USER_067,3535.89,MERCH_01,Pune,23-12-2025 12:24,mobile,2,3067.91,47,1.15,0,0
TXN_00706,USER_065,2203.15,MERCH_13,Mumbai,23-12-2025 18:37,web,3,2365.72,134,0.93,0,0
TXN_00707,USER_073,3475.47,MERCH_40,Kolkata,20-12-2025 13:36,mobile,4,2547.25,172,1.36,0,0
TXN_00708,USER_021,4239.08,MERCH_40,Mumbai,23-12-2025 21:18,mobile,2,3435.89,99,1.23,0,0
TXN_00709,USER_106,11105.87,MERCH_37,Hyderabad,22-12-2025 18:09,atm,9,1509.42,86,7.36,0,1
TXN_00710,USER_110,2314.29,MERCH_03,Bengaluru,23-12-2025 22:08,mobile,1,2329.12,73,0.99,0,0
TXN_00711,USER_020,2000.55,MERCH_28,Mumbai,20-12-2025 18:21,web,3,1871.04,24,1.07,0,0
TXN_00712,USER_091,1558.07,MERCH_18,Mumbai,22-12-2025 22:00,mobile,2,2283.49,25,0.68,0,0
TXN_00713,USER_113,1457.75,MERCH_29,Hyderabad,21-12-2025 15:28,mobile,3,2191.83,114,0.67,0,0
TXN_00714,USER_084,2217.76,MERCH_17,Delhi,22-12-2025 20:44,mobile,3,2874.23,12,0.77,0,0
TXN_00715,USER_036,1647.79,MERCH_18,Bengaluru,21-12-2025 11:03,atm,4,1356.09,55,1.22,0,0
TXN_00716,USER_059,3914.53,MERCH_03,Chennai,20-12-2025 17:41,atm,4,2864.34,84,1.37,0,0
TXN_00717,USER_096,1693.24,MERCH_25,Bengaluru,23-12-2025 14:52,atm,2,1921.3,176,0.88,0,0
TXN_00718,USER_110,1559.37,MERCH_03,Bengaluru,24-12-2025 00:20,atm,1,2329.12,132,0.67,1,0
TXN_00719,USER_028,3554.13,MERCH_22,Chennai,23-12-2025 15:03,atm,1,3003.54,123,1.18,0,0
TXN_00720,USER_108,2155.29,MERCH_33,Chennai,24-12-2025 12:54,mobile,1,1931.16,50,1.12,0,0
TXN_00721,USER_034,949.28,MERCH_15,Delhi,20-12-2025 14:31,mobile,2,969.53,44,0.98,0,0
TXN_00722,USER_033,3137.72,MERCH_05,Kolkata,22-12-2025 21:29,web,3,2278.91,18,1.38,0,0
TXN_00723,USER_081,965.11,MERCH_27,Chennai,22-12-2025 19:13,web,4,1253.73,162,0.77,0,0
TXN_00724,USER_117,2536.58,MERCH_30,Chennai,21-12-2025 11:04,mobile,4,3228.74,83,0.79,0,0
TXN_00725,USER_062,1674.34,MERCH_08,Delhi,22-12-2025 11:23,web,2,1647.12,53,1.02,0,0
TXN_00726,USER_071,940.34,MERCH_18,Mumbai,22-12-2025 20:37,web,4,963.81,45,0.98,0,0
TXN_00727,USER_073,1858.73,MERCH_07,Kolkata,20-12-2025 16:00,mobile,3,2547.25,144,0.73,0,0
TXN_00728,USER_048,3159.51,MERCH_19,Delhi,22-12-2025 11:05,web,2,3162.87,31,1,0,0
TXN_00729,USER_043,2515.68,MERCH_30,Pune,22-12-2025 19:03,atm,1,2944.82,143,0.85,0,0
TXN_00730,USER_016,1381.1,MERCH_13,Mumbai,20-12-2025 15:49,mobile,3,1402.75,119,0.98,0,0
TXN_00731,USER_070,1946.65,MERCH_13,Hyderabad,20-12-2025 09:39,mobile,3,2593.21,173,0.75,0,0
TXN_00732,USER_039,1543.36,MERCH_14,Chennai,21-12-2025 12:48,mobile,1,1648.2,65,0.94,0,0
TXN_00733,USER_071,6753.28,MERCH_07,Bengaluru,22-12-2025 23:29,web,10,963.81,172,7.01,0,1
TXN_00734,USER_025,797.01,MERCH_18,Mumbai,20-12-2025 17:39,web,4,1189.49,173,0.67,1,0
TXN_00735,USER_041,2675.24,MERCH_38,Hyderabad,21-12-2025 11:09,web,3,2023.6,180,1.32,1,0
TXN_00736,USER_069,2755.94,MERCH_15,Mumbai,20-12-2025 13:49,mobile,2,2080.07,6,1.32,0,0
TXN_00737,USER_014,3456.62,MERCH_25,Hyderabad,24-12-2025 23:50,web,3,3032.5,34,1.14,0,0
TXN_00738,USER_052,1413.77,MERCH_18,Pune,24-12-2025 12:05,atm,1,1118.78,9,1.26,1,0
TXN_00739,USER_066,2768.96,MERCH_04,Kolkata,22-12-2025 13:19,web,1,2031.75,96,1.36,0,0
TXN_00740,USER_055,1429.26,MERCH_36,Kolkata,22-12-2025 18:09,web,3,1210.36,170,1.18,0,0
TXN_00741,USER_018,2452.13,MERCH_10,Hyderabad,24-12-2025 20:17,atm,2,3358.81,97,0.73,0,0
TXN_00742,USER_020,1961.54,MERCH_27,Mumbai,20-12-2025 18:55,web,1,1871.04,34,1.05,0,0
TXN_00743,USER_060,2201.95,MERCH_16,Delhi,22-12-2025 18:16,web,2,2347.17,6,0.94,0,0
TXN_00744,USER_119,2507.39,MERCH_06,Pune,24-12-2025 15:41,atm,3,3161.19,64,0.79,0,0
TXN_00745,USER_107,983.07,MERCH_15,Bengaluru,24-12-2025 14:19,mobile,4,811.05,102,1.21,0,0
TXN_00746,USER_086,1966.28,MERCH_39,Chennai,22-12-2025 21:13,mobile,2,1468.56,15,1.34,0,0
TXN_00747,USER_119,3804.77,MERCH_22,Pune,24-12-2025 16:01,atm,3,3161.19,20,1.2,0,0
TXN_00748,USER_084,17833.21,MERCH_28,Chennai,22-12-2025 21:05,mobile,6,2874.23,21,6.2,0,1
TXN_00749,USER_042,2160.9,MERCH_38,Chennai,21-12-2025 18:02,atm,4,1609.37,30,1.34,0,0
TXN_00750,USER_006,1479.8,MERCH_03,Mumbai,22-12-2025 03:27,mobile,1,1787.36,168,0.83,0,0
TXN_00751,USER_043,23656.09,MERCH_30,Delhi,22-12-2025 19:54,atm,6,2944.82,51,8.03,0,1
TXN_00752,USER_012,711.36,MERCH_27,Chennai,21-12-2025 13:02,web,4,1044.93,122,0.68,1,0
TXN_00753,USER_012,834.41,MERCH_22,Chennai,21-12-2025 14:18,web,3,1044.93,76,0.8,0,0
TXN_00754,USER_029,14733.82,MERCH_07,Mumbai,20-12-2025 17:53,mobile,7,1287.96,113,11.44,1,1
TXN_00755,USER_049,3145.77,MERCH_32,Mumbai,22-12-2025 01:40,mobile,1,2769.5,128,1.14,0,0
TXN_00756,USER_073,1816.29,MERCH_31,Kolkata,20-12-2025 17:17,atm,2,2547.25,77,0.71,1,0
TXN_00757,USER_056,2611.13,MERCH_05,Delhi,23-12-2025 14:21,mobile,1,2120.2,178,1.23,1,0
TXN_00758,USER_015,835.32,MERCH_24,Bengaluru,22-12-2025 13:12,web,3,1134.27,64,0.74,1,0
TXN_00759,USER_053,1833.16,MERCH_01,Hyderabad,23-12-2025 09:05,web,4,1928.93,73,0.95,0,0
TXN_00760,USER_017,2811.37,MERCH_17,Chennai,25-12-2025 01:13,atm,2,2494.07,113,1.13,0,0
TXN_00761,USER_092,2300.95,MERCH_23,Delhi,22-12-2025 10:53,web,1,3185.14,100,0.72,1,0
TXN_00762,USER_011,1359.81,MERCH_37,Kolkata,23-12-2025 12:58,web,4,988.61,154,1.38,0,0
TXN_00763,USER_069,1458.33,MERCH_23,Mumbai,20-12-2025 16:04,mobile,3,2080.07,135,0.7,0,0
TXN_00764,USER_066,2038.08,MERCH_27,Kolkata,22-12-2025 14:18,web,2,2031.75,59,1,0,0
TXN_00765,USER_056,1473.8,MERCH_29,Delhi,23-12-2025 15:11,atm,3,2120.2,50,0.7,1,0
TXN_00766,USER_100,1250.03,MERCH_19,Hyderabad,23-12-2025 16:36,web,4,1207.49,124,1.04,0,0
TXN_00767,USER_052,958.28,MERCH_14,Pune,24-12-2025 12:16,atm,4,1118.78,11,0.86,0,0
TXN_00768,USER_094,2780.54,MERCH_24,Delhi,23-12-2025 16:59,mobile,4,3132.76,94,0.89,0,0
TXN_00769,USER_094,3520.2,MERCH_17,Delhi,23-12-2025 18:01,mobile,4,3132.76,62,1.12,0,0
TXN_00770,USER_082,974.87,MERCH_27,Kolkata,24-12-2025 11:48,mobile,1,1116.16,7,0.87,0,0
TXN_00771,USER_005,2794.06,MERCH_15,Chennai,24-12-2025 14:04,atm,3,2246.88,158,1.24,0,0
TXN_00772,USER_044,2660.76,MERCH_24,Bengaluru,24-12-2025 08:41,web,2,2687.28,30,0.99,0,0
TXN_00773,USER_026,1430.05,MERCH_29,Chennai,24-12-2025 18:42,web,3,1118.04,127,1.28,1,0
TXN_00774,USER_037,3085.99,MERCH_23,Delhi,24-12-2025 12:55,mobile,2,2637.08,83,1.17,0,0
TXN_00775,USER_036,10805.63,MERCH_10,Delhi,21-12-2025 12:08,atm,8,1356.09,65,7.97,0,1
TXN_00776,USER_099,3414.35,MERCH_39,Mumbai,22-12-2025 12:10,atm,4,3385.87,133,1.01,1,0
TXN_00777,USER_033,2793.18,MERCH_24,Kolkata,22-12-2025 23:12,web,4,2278.91,103,1.23,0,0
TXN_00778,USER_015,868.26,MERCH_38,Bengaluru,22-12-2025 14:40,mobile,2,1134.27,88,0.77,1,0
TXN_00779,USER_087,2164.54,MERCH_16,Chennai,24-12-2025 06:08,mobile,2,1855.56,62,1.17,0,0
TXN_00780,USER_030,1491.21,MERCH_21,Kolkata,21-12-2025 16:03,mobile,1,2370.32,150,0.63,0,0
TXN_00781,USER_067,2423.33,MERCH_29,Pune,23-12-2025 15:01,atm,1,3067.91,157,0.79,1,0
TXN_00782,USER_040,2060.88,MERCH_26,Delhi,21-12-2025 11:17,web,1,2381.02,95,0.87,1,0
TXN_00783,USER_031,2277.02,MERCH_03,Delhi,23-12-2025 15:47,web,2,2525.07,111,0.9,0,0
TXN_00784,USER_067,2988.89,MERCH_01,Pune,23-12-2025 16:21,atm,4,3067.91,80,0.97,0,0
TXN_00785,USER_007,1169.29,MERCH_31,Kolkata,21-12-2025 17:00,atm,2,956.6,121,1.22,0,0
TXN_00786,USER_071,1333.08,MERCH_29,Bengaluru,23-12-2025 00:12,web,1,963.81,43,1.38,0,0
TXN_00787,USER_113,1433.41,MERCH_06,Hyderabad,21-12-2025 17:29,mobile,1,2191.83,121,0.65,0,0
TXN_00788,USER_024,1315.28,MERCH_23,Kolkata,22-12-2025 14:02,atm,4,1581.95,113,0.83,0,0
TXN_00789,USER_067,2753.3,MERCH_35,Pune,23-12-2025 17:07,web,1,3067.91,46,0.9,1,0
TXN_00790,USER_027,1766.1,MERCH_36,Hyderabad,24-12-2025 15:39,web,3,1632.9,102,1.08,0,0
TXN_00791,USER_073,3246.94,MERCH_24,Kolkata,20-12-2025 17:41,atm,3,2547.25,24,1.27,0,0
TXN_00792,USER_085,1309.19,MERCH_08,Chennai,21-12-2025 19:19,atm,3,1149.22,167,1.14,0,0
TXN_00793,USER_044,2090.17,MERCH_01,Bengaluru,24-12-2025 08:49,web,3,2687.28,8,0.78,0,0
TXN_00794,USER_021,3053.02,MERCH_17,Mumbai,23-12-2025 22:11,mobile,4,3435.89,53,0.89,0,0
TXN_00795,USER_030,2967.77,MERCH_04,Kolkata,21-12-2025 18:03,mobile,3,2370.32,120,1.25,0,0
TXN_00796,USER_004,993.2,MERCH_31,Delhi,21-12-2025 13:52,web,1,995.58,85,1,0,0
TXN_00797,USER_103,1153.98,MERCH_33,Bengaluru,20-12-2025 17:50,web,2,1430.01,47,0.81,1,0
TXN_00798,USER_018,2795.64,MERCH_35,Hyderabad,24-12-2025 21:03,atm,3,3358.81,46,0.83,0,0
TXN_00799,USER_018,2824.12,MERCH_13,Hyderabad,24-12-2025 23:43,web,3,3358.81,160,0.84,1,0
TXN_00800,USER_070,3097.3,MERCH_21,Hyderabad,20-12-2025 12:08,mobile,4,2593.21,149,1.19,0,0
TXN_00801,USER_073,3203.74,MERCH_07,Kolkata,20-12-2025 19:17,atm,2,2547.25,96,1.26,0,0
TXN_00802,USER_011,804.79,MERCH_05,Kolkata,23-12-2025 13:09,web,2,988.61,11,0.81,0,0
TXN_00803,USER_023,2087.55,MERCH_30,Chennai,24-12-2025 15:49,mobile,4,3117.86,136,0.67,1,0
TXN_00804,USER_069,2251.92,MERCH_09,Mumbai,20-12-2025 16:53,mobile,3,2080.07,49,1.08,0,0
TXN_00805,USER_044,1955.66,MERCH_19,Bengaluru,24-12-2025 09:10,mobile,1,2687.28,21,0.73,1,0
TXN_00806,USER_086,1589.47,MERCH_18,Chennai,22-12-2025 21:38,mobile,4,1468.56,25,1.08,0,0
TXN_00807,USER_071,815.69,MERCH_36,Bengaluru,23-12-2025 00:30,web,2,963.81,18,0.85,0,0
TXN_00808,USER_062,1484.64,MERCH_30,Delhi,22-12-2025 12:02,web,4,1647.12,39,0.9,0,0
TXN_00809,USER_107,573.06,MERCH_20,Bengaluru,24-12-2025 15:18,mobile,2,811.05,59,0.71,0,0
TXN_00810,USER_051,29325.68,MERCH_02,Pune,20-12-2025 13:24,web,7,3446.47,0,8.51,0,1
TXN_00811,USER_080,1796.79,MERCH_26,Kolkata,21-12-2025 22:45,web,2,2046.58,94,0.88,0,0
TXN_00812,USER_021,3358.47,MERCH_33,Mumbai,23-12-2025 22:53,mobile,2,3435.89,42,0.98,0,0
TXN_00813,USER_027,1441.26,MERCH_07,Hyderabad,24-12-2025 16:32,web,2,1632.9,53,0.88,0,0
TXN_00814,USER_034,1041.87,MERCH_14,Delhi,20-12-2025 17:16,atm,4,969.53,165,1.07,1,0
TXN_00815,USER_041,1625.23,MERCH_09,Hyderabad,21-12-2025 11:12,web,3,2023.6,3,0.8,0,0
TXN_00816,USER_071,1118.55,MERCH_11,Bengaluru,23-12-2025 02:57,web,2,963.81,147,1.16,0,0
TXN_00817,USER_038,2447.31,MERCH_28,Bengaluru,24-12-2025 14:31,atm,4,1954.5,27,1.25,0,0
TXN_00818,USER_107,587.94,MERCH_12,Bengaluru,24-12-2025 17:12,mobile,1,811.05,114,0.72,0,0
TXN_00819,USER_066,1849.7,MERCH_10,Kolkata,22-12-2025 15:42,web,4,2031.75,84,0.91,0,0
TXN_00820,USER_013,1907.35,MERCH_35,Pune,23-12-2025 18:58,web,2,1946.2,150,0.98,0,0
TXN_00821,USER_025,729.61,MERCH_13,Mumbai,20-12-2025 19:50,web,1,1189.49,131,0.61,0,0
TXN_00822,USER_057,8526.8,MERCH_39,Chennai,20-12-2025 15:53,web,7,905.86,148,9.41,0,1
TXN_00823,USER_030,1619.98,MERCH_05,Kolkata,21-12-2025 18:50,mobile,3,2370.32,47,0.68,0,0
TXN_00824,USER_083,621.48,MERCH_37,Bengaluru,24-12-2025 14:10,mobile,1,959.18,81,0.65,0,0
TXN_00825,USER_112,2143.52,MERCH_06,Delhi,23-12-2025 15:57,atm,1,2664.33,53,0.8,0,0
TXN_00826,USER_034,869.9,MERCH_27,Delhi,20-12-2025 18:23,web,2,969.53,67,0.9,1,0
TXN_00827,USER_015,1313.17,MERCH_02,Bengaluru,22-12-2025 14:45,web,4,1134.27,5,1.16,1,0
TXN_00828,USER_029,1197.03,MERCH_35,Mumbai,20-12-2025 18:05,mobile,4,1287.96,12,0.93,0,0
TXN_00829,USER_051,3680.49,MERCH_34,Pune,20-12-2025 15:13,atm,4,3446.47,109,1.07,1,0
TXN_00830,USER_107,1074.27,MERCH_27,Bengaluru,24-12-2025 18:25,mobile,4,811.05,73,1.32,0,0
TXN_00831,USER_028,4193.56,MERCH_33,Chennai,23-12-2025 17:29,atm,2,3003.54,146,1.4,0,0
TXN_00832,USER_111,4664.01,MERCH_01,Chennai,21-12-2025 14:25,atm,4,3373.36,178,1.38,0,0
TXN_00833,USER_034,946.25,MERCH_09,Delhi,20-12-2025 21:07,web,2,969.53,164,0.98,0,0
TXN_00834,USER_112,1902.8,MERCH_26,Delhi,23-12-2025 18:42,atm,2,2664.33,165,0.71,0,0
TXN_00835,USER_085,7608.38,MERCH_05,Kolkata,21-12-2025 19:19,atm,9,1149.22,0,6.62,0,1
TXN_00836,USER_017,24489.32,MERCH_11,Bengaluru,25-12-2025 01:13,atm,9,2494.07,0,9.82,0,1
TXN_00837,USER_015,1387.66,MERCH_24,Bengaluru,22-12-2025 17:32,atm,1,1134.27,167,1.22,1,0
TXN_00838,USER_091,3005.32,MERCH_08,Mumbai,22-12-2025 23:44,mobile,4,2283.49,104,1.32,0,0
TXN_00839,USER_067,2102.67,MERCH_15,Pune,23-12-2025 19:14,web,4,3067.91,127,0.69,0,0
TXN_00840,USER_049,2532.84,MERCH_36,Mumbai,22-12-2025 03:05,mobile,4,2769.5,85,0.91,0,0
TXN_00841,USER_036,1761.76,MERCH_13,Delhi,21-12-2025 14:41,web,3,1356.09,153,1.3,1,0
TXN_00842,USER_020,2025.65,MERCH_11,Mumbai,20-12-2025 21:34,web,2,1871.04,159,1.08,0,0
TXN_00843,USER_055,845.12,MERCH_02,Kolkata,22-12-2025 19:21,web,2,1210.36,72,0.7,0,0
TXN_00844,USER_054,22978.62,MERCH_05,Chennai,20-12-2025 14:45,web,9,2844.28,172,8.08,0,0
TXN_00845,USER_014,3786.05,MERCH_24,Hyderabad,25-12-2025 00:20,web,1,3032.5,30,1.25,0,0
TXN_00846,USER_017,2770.04,MERCH_06,Bengaluru,25-12-2025 01:38,mobile,2,2494.07,25,1.11,1,0
TXN_00847,USER_071,918.39,MERCH_38,Bengaluru,23-12-2025 05:12,atm,4,963.81,135,0.95,1,0
TXN_00848,USER_031,2612.2,MERCH_27,Delhi,23-12-2025 16:02,web,1,2525.07,15,1.03,0,0
TXN_00849,USER_040,2547.89,MERCH_18,Delhi,21-12-2025 11:48,mobile,2,2381.02,31,1.07,1,0
TXN_00850,USER_087,1531.42,MERCH_38,Chennai,24-12-2025 06:58,mobile,1,1855.56,50,0.83,0,0
TXN_00851,USER_042,1086.81,MERCH_34,Chennai,21-12-2025 19:15,atm,1,1609.37,73,0.68,0,0
TXN_00852,USER_064,2162.14,MERCH_27,Chennai,22-12-2025 20:52,atm,3,2404.8,97,0.9,1,0
TXN_00853,USER_117,4494.97,MERCH_30,Chennai,21-12-2025 12:17,mobile,2,3228.74,73,1.39,0,0
TXN_00854,USER_033,3185.94,MERCH_09,Kolkata,23-12-2025 01:51,web,2,2278.91,159,1.4,0,0
TXN_00855,USER_104,1702.9,MERCH_40,Kolkata,24-12-2025 17:26,mobile,3,2109.4,6,0.81,1,0
TXN_00856,USER_119,2656.31,MERCH_07,Pune,24-12-2025 18:02,atm,1,3161.19,121,0.84,0,0
TXN_00857,USER_024,1003.74,MERCH_13,Kolkata,22-12-2025 16:51,atm,4,1581.95,169,0.63,0,0
TXN_00858,USER_051,3177.23,MERCH_37,Pune,20-12-2025 17:04,atm,3,3446.47,111,0.92,0,0
TXN_00859,USER_052,1534.84,MERCH_22,Pune,24-12-2025 13:07,atm,2,1118.78,51,1.37,0,0
TXN_00860,USER_072,3157.34,MERCH_12,Kolkata,23-12-2025 11:29,web,1,2694.03,23,1.17,0,0
TXN_00861,USER_107,795.03,MERCH_20,Bengaluru,24-12-2025 19:36,mobile,4,811.05,71,0.98,0,0
TXN_00862,USER_077,1355.89,MERCH_10,Pune,23-12-2025 14:23,web,2,1841.64,50,0.74,0,0
TXN_00863,USER_115,2677.45,MERCH_10,Pune,24-12-2025 14:10,atm,1,2625.74,57,1.02,0,0
TXN_00864,USER_092,2682.2,MERCH_18,Delhi,22-12-2025 12:20,web,3,3185.14,87,0.84,0,0
TXN_00865,USER_027,1476.02,MERCH_01,Hyderabad,24-12-2025 16:38,web,2,1632.9,6,0.9,0,0
TXN_00866,USER_057,1239.48,MERCH_15,Chennai,20-12-2025 17:32,web,1,905.86,99,1.37,0,0
TXN_00867,USER_052,1306.53,MERCH_38,Pune,24-12-2025 13:16,atm,4,1118.78,9,1.17,0,0
TXN_00868,USER_086,2020.84,MERCH_24,Chennai,22-12-2025 22:44,mobile,2,1468.56,66,1.38,0,0
TXN_00869,USER_074,3839.72,MERCH_38,Delhi,23-12-2025 16:46,web,1,3481.36,34,1.1,0,0
TXN_00870,USER_104,1526.16,MERCH_35,Kolkata,24-12-2025 19:33,mobile,4,2109.4,127,0.72,0,0
TXN_00871,USER_060,2738.3,MERCH_37,Delhi,22-12-2025 20:01,web,1,2347.17,105,1.17,0,0
TXN_00872,USER_101,1706.4,MERCH_19,Bengaluru,22-12-2025 01:12,mobile,4,1275.79,163,1.34,0,0
TXN_00873,USER_073,2561.19,MERCH_03,Kolkata,20-12-2025 19:32,atm,3,2547.25,15,1.01,0,0
TXN_00874,USER_043,3975.09,MERCH_34,Delhi,22-12-2025 22:42,atm,3,2944.82,168,1.35,0,0
TXN_00875,USER_058,3479.13,MERCH_40,Chennai,24-12-2025 09:54,atm,3,2604.18,122,1.34,0,0
TXN_00876,USER_023,2393.3,MERCH_14,Chennai,24-12-2025 16:55,mobile,2,3117.86,66,0.77,0,0
TXN_00877,USER_064,2370.26,MERCH_03,Chennai,22-12-2025 21:43,atm,4,2404.8,51,0.99,0,0
TXN_00878,USER_081,819.7,MERCH_02,Chennai,22-12-2025 19:30,web,1,1253.73,17,0.65,0,0
TXN_00879,USER_003,2380.83,MERCH_09,Bengaluru,21-12-2025 12:54,web,1,2557.52,108,0.93,0,0
TXN_00880,USER_100,11494.29,MERCH_33,Pune,23-12-2025 18:05,web,5,1207.49,89,9.52,0,1
TXN_00881,USER_002,920.02,MERCH_22,Delhi,21-12-2025 18:27,atm,4,1207.29,158,0.76,0,0
TXN_00882,USER_002,14201.03,MERCH_07,Delhi,21-12-2025 20:18,atm,8,1207.29,111,11.76,0,0
TXN_00883,USER_075,2800.28,MERCH_05,Delhi,23-12-2025 20:41,atm,3,3019.2,83,0.93,1,0
TXN_00884,USER_064,2709.91,MERCH_32,Chennai,22-12-2025 23:22,mobile,4,2404.8,99,1.13,1,0
TXN_00885,USER_094,3713.54,MERCH_31,Delhi,23-12-2025 20:13,mobile,1,3132.76,132,1.19,0,0
TXN_00886,USER_112,3023.23,MERCH_01,Delhi,23-12-2025 20:02,web,3,2664.33,80,1.13,1,0
TXN_00887,USER_106,1363.17,MERCH_19,Hyderabad,22-12-2025 19:15,atm,4,1509.42,66,0.9,0,0
TXN_00888,USER_081,1683.35,MERCH_37,Chennai,22-12-2025 22:10,atm,2,1253.73,160,1.34,1,0
TXN_00889,USER_052,1056.53,MERCH_36,Pune,24-12-2025 15:43,atm,1,1118.78,147,0.94,0,0
TXN_00890,USER_082,941.1,MERCH_35,Kolkata,24-12-2025 12:28,mobile,4,1116.16,40,0.84,0,0
TXN_00891,USER_006,2166.53,MERCH_16,Mumbai,22-12-2025 06:20,atm,1,1787.36,173,1.21,1,0
TXN_00892,USER_004,1180.95,MERCH_15,Delhi,21-12-2025 14:37,web,2,995.58,45,1.19,0,0
TXN_00893,USER_096,2097.36,MERCH_10,Bengaluru,23-12-2025 17:10,atm,3,1921.3,138,1.09,0,0
TXN_00894,USER_104,2871.73,MERCH_10,Kolkata,24-12-2025 20:01,mobile,4,2109.4,28,1.36,0,0
TXN_00895,USER_103,1928.22,MERCH_02,Bengaluru,20-12-2025 20:15,web,3,1430.01,145,1.35,0,0
TXN_00896,USER_068,4257.53,MERCH_01,Kolkata,20-12-2025 18:35,mobile,2,3350.64,129,1.27,1,0
TXN_00897,USER_051,2967.86,MERCH_05,Pune,20-12-2025 20:01,atm,1,3446.47,177,0.86,0,0
TXN_00898,USER_020,1991.4,MERCH_08,Mumbai,20-12-2025 22:54,web,1,1871.04,80,1.06,0,0
TXN_00899,USER_110,2926.22,MERCH_08,Bengaluru,24-12-2025 02:32,atm,4,2329.12,132,1.26,0,0
TXN_00900,USER_028,3970.39,MERCH_04,Chennai,23-12-2025 18:11,atm,2,3003.54,42,1.32,0,0
TXN_00901,USER_112,2949.38,MERCH_21,Delhi,23-12-2025 21:11,mobile,4,2664.33,69,1.11,1,0
TXN_00902,USER_107,930.68,MERCH_37,Bengaluru,24-12-2025 20:26,mobile,4,811.05,50,1.15,0,0
TXN_00903,USER_058,1844.47,MERCH_24,Chennai,24-12-2025 11:01,atm,2,2604.18,67,0.71,0,0
TXN_00904,USER_114,1878.64,MERCH_20,Bengaluru,22-12-2025 20:41,mobile,1,2467.5,180,0.76,0,0
TXN_00905,USER_099,27990.73,MERCH_35,Mumbai,22-12-2025 12:10,atm,10,3385.87,0,8.27,0,0
TXN_00906,USER_021,2506.45,MERCH_05,Mumbai,23-12-2025 23:19,mobile,2,3435.89,26,0.73,0,0
TXN_00907,USER_120,1969.81,MERCH_16,Chennai,23-12-2025 10:21,web,4,2954.26,26,0.67,0,0
TXN_00908,USER_059,1789.82,MERCH_22,Chennai,20-12-2025 19:28,atm,1,2864.34,107,0.62,0,0
TXN_00909,USER_026,1146.42,MERCH_09,Chennai,24-12-2025 20:36,web,4,1118.04,114,1.03,0,0
TXN_00910,USER_113,2611.24,MERCH_14,Hyderabad,21-12-2025 18:46,mobile,3,2191.83,77,1.19,0,0
TXN_00911,USER_056,1787.22,MERCH_40,Delhi,23-12-2025 16:26,atm,4,2120.2,75,0.84,0,0
TXN_00912,USER_118,24588.53,MERCH_26,Pune,21-12-2025 08:44,mobile,7,2905.92,0,8.46,0,1
TXN_00913,USER_014,2282.42,MERCH_01,Hyderabad,25-12-2025 03:07,web,4,3032.5,167,0.75,0,0
TXN_00914,USER_062,1722.35,MERCH_06,Delhi,22-12-2025 13:32,web,1,1647.12,90,1.05,0,0
TXN_00915,USER_119,2624.46,MERCH_29,Pune,24-12-2025 18:44,atm,2,3161.19,42,0.83,0,0
TXN_00916,USER_107,599.06,MERCH_17,Bengaluru,24-12-2025 22:59,mobile,2,811.05,153,0.74,0,0
TXN_00917,USER_082,914.92,MERCH_35,Kolkata,24-12-2025 12:35,mobile,1,1116.16,7,0.82,0,0
TXN_00918,USER_105,2330.29,MERCH_27,Mumbai,21-12-2025 15:38,mobile,1,2390.63,57,0.97,0,0
TXN_00919,USER_094,3475.96,MERCH_15,Delhi,23-12-2025 23:10,mobile,1,3132.76,177,1.11,0,0
